SAP_Table,BQ_Table,SAP_Field,Key_Field,SAP_Type,Length,Type_Kind,Ext_Element,Temp_Field,Values,Ext_Field_Name,Field_Description
ekko,purchase_order_header_detail,ZSTART_DAT,,DATS,8,D,DATUM,annexing_start_date,,annexing_start_date,Annexing start date
ekko,purchase_order_header_detail,Z_DEV,,DEC,6,P,BAPICUREXT,deviation_percen,,deviation_percen,deviation percentage
ekko,purchase_order_header_detail,ZINDANX,,CHAR,1,C,STRING,annexed_ind,,annexed_ind,indicator for annexed order type
ekko,purchase_order_header_detail,ZLIMIT_DAT,,DATS,8,D,DATUM,limit_date,,limit_date,Annexing limit date (purchasing)
ekko,purchase_order_header_detail,NUMERATOR,,CHAR,20,C,STRING,char20,,char20,Char 20
ekko,purchase_order_header_detail,HASHCAL_BDAT,,DATS,8,D,DATUM,new_base_date,,new_base_date,The general acountant method New base date.
ekko,purchase_order_header_detail,HASHCAL,,CHAR,1,C,STRING,accountant_gen_mth,,accountant_gen_mth,Accountant general method
ekko,purchase_order_header_detail,NEGATIVE,,CHAR,1,C,STRING,no_negative_annexing,,no_negative_annexing,Do not allow negative annexing
ekko,purchase_order_header_detail,HASHCAL_EXISTS,,CHAR,4,C,STRING,purchasing_org,,purchasing_org_1,Purchasing organization
ekko,purchase_order_header_detail,KNOWN_INDEX,,CHAR,1,C,STRING,known_index_indic,,known_index_indic,Known Index indicator in /ILE/T_ANNEXING_CALCULATION Func
ekko,purchase_order_header_detail,POSTAT,,CHAR,1,C,STRING,s1postat_check,,s1postat_check,Flag for the S1POSTAT message
ekko,purchase_order_header_detail,VZSKZ,,CHAR,2,C,STRING,interest_indic,,interest_indic,Interest calculation indicator
ekko,purchase_order_header_detail,FSH_SNST_STATUS,,CHAR,2,C,STRING,snap_status,,snap_status,Snapshot Status
ekko,purchase_order_header_detail,PROCE,,NUMC,9,N,STRING,procedure_number,,procedure_number,Procedure number
ekko,purchase_order_header_detail,CONC,,CHAR,5,C,STRING,adjust_contest,,adjust_contest,Adjustment/contest
ekko,purchase_order_header_detail,CONT,,CHAR,5,C,STRING,contract_type,,contract_type,Contract
ekko,purchase_order_header_detail,COMP,,CHAR,5,C,STRING,legal_competence,,legal_competence,Legal competence
ekko,purchase_order_header_detail,OUTR,,CHAR,5,C,STRING,miscellaneous,,miscellaneous,Miscellaneous
ekko,purchase_order_header_detail,DESP,,CHAR,100,C,STRING,despatch,,despatch,Despatch
ekko,purchase_order_header_detail,DESP_DAT,,DATS,8,D,DATUM,input_date,,input_date,Date
ekko,purchase_order_header_detail,DESP_CARGO,,CHAR,5,C,STRING,job,,job,Job
ekko,purchase_order_header_detail,PARE,,CHAR,100,C,STRING,assessment,,assessment,Assessment
ekko,purchase_order_header_detail,PARE_DAT,,DATS,8,D,DATUM,date,,date_1,Date
ekko,purchase_order_header_detail,PARE_CARGO,,CHAR,5,C,STRING,job,,job_1,Job
ekko,purchase_order_header_detail,PFM_CONTRACT,,NUMC,8,N,STRING,contract,,contract,PTFM: Contract in Purchasing process
ekko,purchase_order_header_detail,POHF_TYPE,,CHAR,1,C,STRING,document_category,,document_category,Document for Seasonal Purchase Order Processing
ekko,purchase_order_header_detail,EQ_EINDT,,DATS,8,D,DATUM,same_delivery_date,,same_delivery_date,Delivery Date Header: All Items Have Same Delivery Date
ekko,purchase_order_header_detail,EQ_WERKS,,CHAR,4,C,STRING,same_plant,,same_plant,Plant Header: All Items Have Same Receiving Plant
ekko,purchase_order_header_detail,FIXPO,,CHAR,1,C,STRING,firm_deal_id,,firm_deal_id,Firm Deal Indicator
ekko,purchase_order_header_detail,EKGRP_ALLOW,,CHAR,1,C,STRING,take_acc_of_prchgrp,,take_acc_of_prchgrp,Take Account of Purch. Group
ekko,purchase_order_header_detail,WERKS_ALLOW,,CHAR,1,C,STRING,take_acc_of_plant,,take_acc_of_plant,Take Account of Plants
ekko,purchase_order_header_detail,CONTRACT_ALLOW,,CHAR,1,C,STRING,take_acc_of_contract,,take_acc_of_contract,Take Account of Contracts
ekko,purchase_order_header_detail,PSTYP_ALLOW,,CHAR,1,C,STRING,take_acc_of_itmcat,,take_acc_of_itmcat,Take Account of Item Categories
ekko,purchase_order_header_detail,FIXPO_ALLOW,,CHAR,1,C,STRING,fixed_date_purchases,,fixed_date_purchases,Take Account of Fixed-Date Purchases Indicator
ekko,purchase_order_header_detail,KEY_ID_ALLOW,,CHAR,1,C,STRING,consider_budget,,consider_budget,Consider Budget
ekko,purchase_order_header_detail,AUREL_ALLOW,,CHAR,1,C,STRING,alloc_table_rel,,alloc_table_rel,Take Account of Alloc. Table Relevance
ekko,purchase_order_header_detail,DELPER_ALLOW,,CHAR,1,C,STRING,take_acc_of_delper,,take_acc_of_delper,Take Account of Dlvy Period
ekko,purchase_order_header_detail,EINDT_ALLOW,,CHAR,1,C,STRING,take_acc_of_dlvydt,,take_acc_of_dlvydt,Take Account of Delivery Date
ekko,purchase_order_header_detail,LTSNR_ALLOW,,CHAR,1,C,STRING,include_vendor_subr,,include_vendor_subr,Include Vendor Subrange
ekko,purchase_order_header_detail,OTB_LEVEL,,CHAR,1,C,STRING,check_level,,check_level,OTB Check Level
ekko,purchase_order_header_detail,OTB_COND_TYPE,,CHAR,4,C,STRING,condition_type,,condition_type,OTB Condition Type
ekko,purchase_order_header_detail,KEY_ID,,NUMC,16,N,STRING,budget_number,,budget_number,Unique Number of Budget
ekko,purchase_order_header_detail,OTB_VALUE,,CURR,17,P,BAPICUREXT,required_budget,,required_budget,Required Budget
ekko,purchase_order_header_detail,OTB_CURR,,CUKY,5,C,STRING,otb_currency,,otb_currency,OTB Currency
ekko,purchase_order_header_detail,OTB_RES_VALUE,,CURR,17,P,BAPICUREXT,reserved_budget,,reserved_budget,Reserved Budget for OTB-Relevant Purchasing Document
ekko,purchase_order_header_detail,OTB_SPEC_VALUE,,CURR,17,P,BAPICUREXT,special_release,,special_release,Special Release Budget
ekko,purchase_order_header_detail,SPR_RSN_PROFILE,,CHAR,4,C,STRING,otb_reason_profile,,otb_reason_profile,Reason Profile for OTB Special Release
ekko,purchase_order_header_detail,BUDG_TYPE,,CHAR,2,C,STRING,budget_type,,budget_type,Budget Type
ekko,purchase_order_header_detail,OTB_STATUS,,CHAR,1,C,STRING,otb_status,,otb_status,OTB Check Status
ekko,purchase_order_header_detail,OTB_REASON,,CHAR,3,C,STRING,reason,,reason,Reason Indicator for OTB Check Status
ekko,purchase_order_header_detail,CHECK_TYPE,,CHAR,1,C,STRING,type_of_otb_check,,type_of_otb_check,Type of OTB Check
ekko,purchase_order_header_detail,CON_OTB_REQ,,CHAR,1,C,STRING,otb_rel_contract,,otb_rel_contract,OTB-Relevant Contract
ekko,purchase_order_header_detail,CON_PREBOOK_LEV,,CHAR,1,C,STRING,contr_indicator_lvl,,contr_indicator_lvl,OTB Indicator Level for Contracts
ekko,purchase_order_header_detail,CON_DISTR_LEV,,CHAR,1,C,STRING,distrib_targ_val_itm,,distrib_targ_val_itm,Distribution Using Target Value or Item Data
ekpo,purchase_order_item_detail,MANDT,X,CLNT,3,C,STRING,client,@GO@,client,Client
ekpo,purchase_order_item_detail,EBELN,X,CHAR,10,C,STRING,purchasing_doc,@GO@,purchasing_doc,Purchasing Document Number
ekpo,purchase_order_item_detail,EBELP,X,NUMC,5,N,STRING,item,@GO@,item,Item Number of Purchasing Document
ekpo,purchase_order_item_detail,UNIQUEID,,CHAR,15,C,STRING,document_item,,document_item,Concatenation of EBELN and EBELP
ekpo,purchase_order_item_detail,LOEKZ,,CHAR,1,C,STRING,deletion_ind,,deletion_ind,Deletion indicator in purchasing document
ekpo,purchase_order_item_detail,STATU,,CHAR,1,C,STRING,rfq_status,,rfq_status,RFQ status
ekpo,purchase_order_item_detail,AEDAT,,DATS,8,D,DATUM,changed_on,@GO@,changed_on,Purchasing Document Item Change Date
ekpo,purchase_order_item_detail,TXZ01,,CHAR,40,C,STRING,short_text,,short_text,Short Text
ekpo,purchase_order_item_detail,MATNR,,CHAR,40,C,STRING,material,@GO@,material,Material Number
ekpo,purchase_order_item_detail,EMATN,,CHAR,40,C,STRING,material,@GO@,material_1,Material number
ekpo,purchase_order_item_detail,BUKRS,,CHAR,4,C,STRING,company_code,@GO@,company_code,Company Code
ekpo,purchase_order_item_detail,WERKS,,CHAR,4,C,STRING,plant,@GO@,plant,Plant
ekpo,purchase_order_item_detail,LGORT,,CHAR,4,C,STRING,stor_loc,@GO@,stor_loc,Storage location
ekpo,purchase_order_item_detail,BEDNR,,CHAR,10,C,STRING,tracking_number,,tracking_number,Requirement Tracking Number
ekpo,purchase_order_item_detail,MATKL,,CHAR,9,C,STRING,material_group,@GO@,material_group,Material Group
ekpo,purchase_order_item_detail,INFNR,,CHAR,10,C,STRING,info_record,,info_record,Number of purchasing info record
ekpo,purchase_order_item_detail,IDNLF,,CHAR,35,C,STRING,supp_mat_no,,supp_mat_no,Material Number Used by Supplier
ekpo,purchase_order_item_detail,KTMNG,,QUAN,13,P,BAPICUREXT,target_quantity,,target_quantity,Target Quantity
ekpo,purchase_order_item_detail,MENGE,,QUAN,13,P,BAPICUREXT,po_quantity,@GO@,po_quantity,Purchase Order Quantity
ekpo,purchase_order_item_detail,MEINS,,UNIT,3,C,STRING,order_unit,@GO@,order_unit,Purchase Order Unit of Measure
ekpo,purchase_order_item_detail,BPRME,,UNIT,3,C,STRING,order_price_un,@GO@,order_price_un,Order Price Unit (Purchasing)
ekpo,purchase_order_item_detail,BPUMZ,,DEC,5,P,BAPICUREXT,qty_conversion,,qty_conversion,Numerator for Conversion of Order Price Unit into Order Unit
ekpo,purchase_order_item_detail,BPUMN,,DEC,5,P,BAPICUREXT,qty_conversion,,qty_conversion_1,Denominator for Conv. of Order Price Unit into Order Unit
ekpo,purchase_order_item_detail,UMREZ,,DEC,5,P,BAPICUREXT,equal_to,,equal_to,Numerator for Conversion of Order Unit to Base Unit
ekpo,purchase_order_item_detail,UMREN,,DEC,5,P,BAPICUREXT,denominator,,denominator,Denominator for Conversion of Order Unit to Base Unit
ekpo,purchase_order_item_detail,NETPR,,CURR,11,P,BAPICUREXT,net_price,@GO@,net_price,Net Price in Purchasing Document (in Document Currency)
ekpo,purchase_order_item_detail,PEINH,,DEC,5,P,BAPICUREXT,price_unit,@GO@,price_unit,Price unit
ekpo,purchase_order_item_detail,NETWR,,CURR,13,P,BAPICUREXT,net_value,@GO@,net_value,Net Order Value in PO Currency
ekpo,purchase_order_item_detail,BRTWR,,CURR,13,P,BAPICUREXT,gross_value,,gross_value,Gross order value in PO currency
ekpo,purchase_order_item_detail,AGDAT,,DATS,8,D,DATUM,quot_deadline,,quot_deadline,Deadline for Submission of Bid/Quotation
ekpo,purchase_order_item_detail,WEBAZ,,DEC,3,P,BAPICUREXT,gr_proc_time,,gr_proc_time,Goods receipt processing time in days
ekpo,purchase_order_item_detail,MWSKZ,,CHAR,2,C,STRING,tax_code,@GO@,tax_code,Tax on sales/purchases code
ekpo,purchase_order_item_detail,TXDAT_FROM,,DATS,8,D,DATUM,tax_rate_valid_from,@GO@,tax_rate_valid_from,Valid-From Date of the Tax Rate
ekpo,purchase_order_item_detail,TXDAT,,DATS,8,D,DATUM,tax_date,@GO@,tax_date,Date for defining tax rates
ekpo,purchase_order_item_detail,BONUS,,CHAR,2,C,STRING,sett_group_1,@GO@,sett_group_1,Settlement Group 1 (Purchasing)
ekpo,purchase_order_item_detail,INSMK,,CHAR,1,C,STRING,stock_type,@GO@,stock_type,Stock Type
ekpo,purchase_order_item_detail,SPINF,,CHAR,1,C,STRING,infoupdate,,infoupdate,Indicator: Update Info Record
ekpo,purchase_order_item_detail,PRSDR,,CHAR,1,C,STRING,print_price,,print_price,Price Printout
ekpo,purchase_order_item_detail,SCHPR,,CHAR,1,C,STRING,estimated_price,,estimated_price,Indicator: Estimated Price
ekpo,purchase_order_item_detail,MAHNZ,,DEC,3,P,BAPICUREXT,no_rem_exp,,no_rem_exp,Number of Reminders/Expediters
ekpo,purchase_order_item_detail,MAHN1,,DEC,3,P,BAPICUREXT,st_rem_exped,,st_rem_exped,Number of Days for First Reminder/Expediter
ekpo,purchase_order_item_detail,MAHN2,,DEC,3,P,BAPICUREXT,nd_rem_exped,,nd_rem_exped,Number of Days for Second Reminder/Expediter
ekpo,purchase_order_item_detail,MAHN3,,DEC,3,P,BAPICUREXT,rd_rem_exped,,rd_rem_exped,Number of Days for Third Reminder/Expediter
ekpo,purchase_order_item_detail,UEBTO,,DEC,3,P,BAPICUREXT,overdeliv_tol,@GO@,overdeliv_tol,Overdelivery Tolerance
ekpo,purchase_order_item_detail,UEBTK,,CHAR,1,C,STRING,unlimited,@GO@,unlimited,Indicator: Unlimited Overdelivery Allowed
ekpo,purchase_order_item_detail,UNTTO,,DEC,3,P,BAPICUREXT,underdel_tol,@GO@,underdel_tol,Underdelivery Tolerance
ekpo,purchase_order_item_detail,BWTAR,,CHAR,10,C,STRING,valuation_type,@GO@,valuation_type,Valuation Type
ekpo,purchase_order_item_detail,BWTTY,,CHAR,1,C,STRING,valuation_cat,,valuation_cat,Valuation Category
ekpo,purchase_order_item_detail,ABSKZ,,CHAR,1,C,STRING,rejection_ind,,rejection_ind,Rejection Indicator
ekpo,purchase_order_item_detail,AGMEM,,CHAR,3,C,STRING,quot_comment,,quot_comment,Internal Comment on Quotation
ekpo,purchase_order_item_detail,ELIKZ,,CHAR,1,C,STRING,deliv_compl,@GO@,deliv_compl,Delivery Completed Indicator
ekpo,purchase_order_item_detail,EREKZ,,CHAR,1,C,STRING,final_invoice,,final_invoice,Final Invoice Indicator
ekpo,purchase_order_item_detail,PSTYP,,CHAR,1,C,STRING,item_category,,item_category,Item category in purchasing document
ekpo,purchase_order_item_detail,KNTTP,,CHAR,1,C,STRING,acct_assgmt_cat,@GO@,acct_assgmt_cat,Account Assignment Category
ekpo,purchase_order_item_detail,KZVBR,,CHAR,1,C,STRING,consumption,@GO@,consumption,Consumption posting
ekpo,purchase_order_item_detail,VRTKZ,,CHAR,1,C,STRING,distribution,,distribution,Distribution Indicator for Multiple Account Assignment
ekpo,purchase_order_item_detail,TWRKZ,,CHAR,1,C,STRING,partial_invoice,,partial_invoice,Partial invoice indicator
ekpo,purchase_order_item_detail,WEPOS,,CHAR,1,C,STRING,goods_receipt,,goods_receipt,Goods Receipt Indicator
ekpo,purchase_order_item_detail,WEUNB,,CHAR,1,C,STRING,gr_non_valuated,@GO@,gr_non_valuated,"Goods Receipt, Non-Valuated"
ekpo,purchase_order_item_detail,REPOS,,CHAR,1,C,STRING,invoice_receipt,,invoice_receipt,Invoice receipt indicator
ekpo,purchase_order_item_detail,WEBRE,,CHAR,1,C,STRING,gr_based_iv,,gr_based_iv,Indicator: GR-Based Invoice Verification
ekpo,purchase_order_item_detail,KZABS,,CHAR,1,C,STRING,acknowl_reqd,,acknowl_reqd,Order Acknowledgment Requirement
ekpo,purchase_order_item_detail,LABNR,,CHAR,20,C,STRING,order_acknowl,,order_acknowl,Order Acknowledgment Number
ekpo,purchase_order_item_detail,KONNR,,CHAR,10,C,STRING,agreement,,agreement,Number of principal purchase agreement
ekpo,purchase_order_item_detail,KTPNR,,NUMC,5,N,STRING,agreement_item,,agreement_item,Item number of principal purchase agreement
ekpo,purchase_order_item_detail,ABDAT,,DATS,8,D,DATUM,reconcil_date,@GO@,reconcil_date,Reconciliation date for agreed cumulative quantity
ekpo,purchase_order_item_detail,ABFTZ,,QUAN,13,P,BAPICUREXT,agr_cum_qty,,agr_cum_qty,Agreed Cumulative Quantity
ekpo,purchase_order_item_detail,ETFZ1,,DEC,3,P,BAPICUREXT,firm_zone,,firm_zone,Firm Zone (Go-Ahead for Production)
ekpo,purchase_order_item_detail,ETFZ2,,DEC,3,P,BAPICUREXT,trade_off_zone,,trade_off_zone,Trade-Off Zone (Go-Ahead for Materials Procurement)
ekpo,purchase_order_item_detail,KZSTU,,CHAR,1,C,STRING,binding_on_mrp,,binding_on_mrp,Firm/Trade-Off Zones Binding with Regard to Mat. Planning
ekpo,purchase_order_item_detail,NOTKZ,,CHAR,1,C,STRING,exclusion,,exclusion,Exclusion in Outline Agreement Item with Material Class
ekpo,purchase_order_item_detail,LMEIN,,UNIT,3,C,STRING,base_unit,,base_unit,Base Unit of Measure
ekpo,purchase_order_item_detail,EVERS,,CHAR,2,C,STRING,shipping_instr,@GO@,shipping_instr,Shipping Instructions
ekpo,purchase_order_item_detail,ZWERT,,CURR,13,P,BAPICUREXT,target_value,@GO@,target_value,Target Value for Outline Agreement in Document Currency
ekpo,purchase_order_item_detail,NAVNW,,CURR,13,P,BAPICUREXT,non_deductible,,non_deductible,Non-deductible input tax
ekpo,purchase_order_item_detail,ABMNG,,QUAN,13,P,BAPICUREXT,rel_order_qty,,rel_order_qty,Standard release order quantity
ekpo,purchase_order_item_detail,PRDAT,,DATS,8,D,DATUM,price_date,,price_date,Date of Price Determination
ekpo,purchase_order_item_detail,BSTYP,,CHAR,1,C,STRING,doc_category,,doc_category,Purchasing Document Category
ekpo,purchase_order_item_detail,EFFWR,,CURR,13,P,BAPICUREXT,effective_value,,effective_value,Effective value of item
ekpo,purchase_order_item_detail,XOBLR,,CHAR,1,C,STRING,commitments,,commitments,Item affects commitments
ekpo,purchase_order_item_detail,KUNNR,,CHAR,10,C,STRING,customer,@GO@,customer,Customer
ekpo,purchase_order_item_detail,ADRNR,,CHAR,10,C,STRING,address,@GO@,address,Manual address number in purchasing document item
ekpo,purchase_order_item_detail,EKKOL,,CHAR,4,C,STRING,condition_group,,condition_group,Condition Group with Supplier
ekpo,purchase_order_item_detail,SKTOF,,CHAR,1,C,STRING,no_cash_disc,@GO@,no_cash_disc,Item Does Not Qualify for Cash Discount
ekpo,purchase_order_item_detail,STAFO,,CHAR,6,C,STRING,update_group,@GO@,update_group,Update Group for statistics update
ekpo,purchase_order_item_detail,PLIFZ,,DEC,3,P,BAPICUREXT,pl_deliv_time,,pl_deliv_time,Planned Delivery Time in Days
ekpo,purchase_order_item_detail,NTGEW,,QUAN,13,P,BAPICUREXT,net_weight,@GO@,net_weight,Net Weight
ekpo,purchase_order_item_detail,GEWEI,,UNIT,3,C,STRING,unit_of_weight,@GO@,unit_of_weight,Unit of Weight
ekpo,purchase_order_item_detail,TXJCD,,CHAR,15,C,STRING,tax_jur,@GO@,tax_jur,Tax Jurisdiction
ekpo,purchase_order_item_detail,ETDRK,,CHAR,1,C,STRING,print_relevant,,print_relevant,Indicator: Print-relevant schedule lines exist
ekpo,purchase_order_item_detail,SOBKZ,,CHAR,1,C,STRING,special_stock,@GO@,special_stock,Special Stock Indicator
ekpo,purchase_order_item_detail,ARSNR,,NUMC,10,N,STRING,settle_reser_no,,settle_reser_no,Settlement reservation number
ekpo,purchase_order_item_detail,ARSPS,,NUMC,4,N,STRING,settle_item_no,,settle_item_no,Item number of the settlement reservation
ekpo,purchase_order_item_detail,INSNC,,CHAR,1,C,STRING,not_changeable,,not_changeable,Quality inspection indicator cannot be changed
ekpo,purchase_order_item_detail,SSQSS,,CHAR,8,C,STRING,qm_control_key,,qm_control_key,Control Key for Quality Management in Procurement
ekpo,purchase_order_item_detail,ZGTYP,,CHAR,4,C,STRING,certificatetype,,certificatetype,Certificate Type
ekpo,purchase_order_item_detail,EAN11,,CHAR,18,C,STRING,ean_upc,@GO@,ean_upc,International Article Number (EAN/UPC)
ekpo,purchase_order_item_detail,BSTAE,,CHAR,4,C,STRING,conf_control,,conf_control,Confirmation Control Key
ekpo,purchase_order_item_detail,REVLV,,CHAR,2,C,STRING,revision_level,,revision_level,Revision level
ekpo,purchase_order_item_detail,GEBER,,CHAR,10,C,STRING,fund,@GO@,fund,Fund
ekpo,purchase_order_item_detail,FISTL,,CHAR,16,C,STRING,funds_center,@GO@,funds_center,Funds Center
ekpo,purchase_order_item_detail,FIPOS,,CHAR,14,C,STRING,commitment_item,@GO@,commitment_item,Commitment Item
ekpo,purchase_order_item_detail,KO_GSBER,,CHAR,4,C,STRING,bus_area_prtner,,bus_area_prtner,Business area reported to the partner
ekpo,purchase_order_item_detail,KO_PARGB,,CHAR,4,C,STRING,ptr_s_assum_ba,,ptr_s_assum_ba,assumed business area of the business partner
ekpo,purchase_order_item_detail,KO_PRCTR,,CHAR,10,C,STRING,profit_center,,profit_center,Profit Center
ekpo,purchase_order_item_detail,KO_PPRCTR,,CHAR,10,C,STRING,partner_pc,,partner_pc,Partner Profit Center
ekpo,purchase_order_item_detail,MEPRF,,CHAR,1,C,STRING,pr_date_cat,,pr_date_cat,Price Determination (Pricing) Date Control
